CONTENT-SHARED-NAV-PIACI-TRENDEK	Fő navigáció — Piaci trendek	Piaci trendek	Minden oldal — fejléc navigáció	Statikus szöveg, a kezdőoldalra (index.html#trends) mutató nav-link felirata.
CONTENT-EXPERTPOOL-EYEBROW	Expert Pool szekció — felirat	Expert Pool	Expert Pool — tartalom eleje	Statikus rövid szöveg.
CONTENT-EXPERTPOOL-TITLE	Expert Pool szekció — cím (H2)	Mi az IDBC Expert Community?	Expert Pool — tartalom eleje	Statikus alcím.
CONTENT-EXPERTPOOL-LEGEND-1	Méret-jelmagyarázat — 1. elem	Kisebb pool	Expert Pool — csemperács fölötti jelmagyarázat	Statikus szöveg + szín (világoszöld), a csúszka melletti jelmagyarázat 3 fokozatának egyike.
CONTENT-EXPERTPOOL-LEGEND-2	Méret-jelmagyarázat — 2. elem	Közepes pool	Expert Pool — csemperács fölötti jelmagyarázat	Statikus szöveg + szín (közép zöld).
CONTENT-EXPERTPOOL-LEGEND-3	Méret-jelmagyarázat — 3. elem	Nagyobb pool	Expert Pool — csemperács fölötti jelmagyarázat	Statikus szöveg + szín (sötétzöld).
CONTENT-EXPERTPOOL-IPARAG-FILTER	Iparág szűrő — legördülő opciói	IT, Non-IT	Expert Pool — csemperács fölötti szűrő	Adatvezérelt: guide-data.json salary.expertPool[].iparag egyedi értékei. Típus: 2 elemű felsorolás.
CONTENT-EXPERTPOOL-KONTAKT-EYEBROW	Kapcsolat szekció — felirat	Ajánlatkérés	Expert Pool — az oldal alján, kontakt szekció	Statikus rövid szöveg.
CONTENT-EXPERTPOOL-KONTAKT-TITLE	Kapcsolat szekció — cím (H2)	Vedd fel velünk a kapcsolatot	Expert Pool — az oldal alján, kontakt szekció	Statikus alcím.
CONTENT-ESETT-HERO-EYEBROW	Esettanulmányok hero — felirat	IDBC Salary Guide	Esettanulmányok — hero	Statikus rövid szöveg.
CONTENT-ESETT-HERO-TITLE	Esettanulmányok hero — cím (H1)	Esettanulmányok	Esettanulmányok — hero	Statikus főcím.
CONTENT-ESETT-HERO-LEAD	Esettanulmányok hero — bevezető szöveg	Valós üzleti helyzeteken keresztül mutatjuk be, hogyan támogatjuk partnereinket a kritikus kompetenciák megszerzésében.	Esettanulmányok — hero	Statikus bekezdés.
CONTENT-ESETT-CASE1-EYEBROW	1. esettanulmány — felirat	Esettanulmány	Esettanulmányok — 1. cikk (DGITSHU)	Statikus rövid szöveg.
CONTENT-ESETT-CASE1-TITLE	1. esettanulmány — cím (H2)	Hibrid szolgáltatási modell – DGITSHU	Esettanulmányok — 1. cikk	Statikus cím.
CONTENT-ESETT-CASE2-EYEBROW	2. esettanulmány — felirat	Esettanulmány	Esettanulmányok — 2. cikk (Publicis Groupe)	Statikus rövid szöveg.
CONTENT-ESETT-CASE2-TITLE	2. esettanulmány — cím (H2)	RPO (Recruitment Process Outsourcing) – Publicis Groupe	Esettanulmányok — 2. cikk	Statikus cím.
CONTENT-ESETT-VIDEO-PLACEHOLDER	Videó helykitöltő — szöveg (2×)	Az esettanulmány videója ide kerül	Esettanulmányok — mindkét cikk videó helye	Statikus placeholder szöveg; a valódi videó még nem érkezett meg a klienstől.
CONTENT-REG-HERO-EYEBROW	Regisztráció hero — felirat	IDBC Salary Guide	Regisztráció — hero	Statikus rövid szöveg.
CONTENT-REG-HERO-TITLE	Regisztráció hero — cím (H1)	Regisztráció	Regisztráció — hero	Statikus főcím.
CONTENT-REG-HERO-LEAD	Regisztráció hero — bevezető szöveg	A Talent Market & Salary Guide 2026 teljes tartalma regisztráció után érhető el.	Regisztráció — hero	Statikus bekezdés.
CONTENT-REG-EYEBROW	Regisztráció szekció — felirat	Regisztráció	Regisztráció — tartalom eleje	Statikus rövid szöveg.
CONTENT-REG-TITLE	Regisztráció szekció — cím (H2)	Hozd létre a fiókodat	Regisztráció — tartalom eleje	Statikus alcím.
CONTENT-REG-SUBTITLE	Regisztráció — alcím a cím alatt	Regisztrálj néhány adat megadásával, és fedezd fel a teljes tartalmat!	Regisztráció — a H2 alatt	Statikus szöveg (2026-09-22 kliens kérésre hozzáadva).
CONTENT-REG-FIELD-VEZETEKNEV	Regisztrációs űrlap mező — Vezetéknév	Vezetéknév	Regisztráció — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-REG-FIELD-KERESZTNEV	Regisztrációs űrlap mező — Keresztnév	Keresztnév	Regisztráció — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-REG-FIELD-E-MAIL-CIM	Regisztrációs űrlap mező — E-mail cím	E-mail cím	Regisztráció — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-REG-FIELD-CEGNEV	Regisztrációs űrlap mező — Cégnév	Cégnév	Regisztráció — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-REG-FIELD-POZICIO	Regisztrációs űrlap mező — Pozíció	Pozíció	Regisztráció — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-REG-FIELD-FIOKTIPUS	Regisztrációs űrlap mező — Fióktípus	Fióktípus	Regisztráció — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-REG-FIELD-JELSZO	Regisztrációs űrlap mező — Jelszó	Jelszó	Regisztráció — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-REG-FIELD-ADATVEDELEM	Regisztrációs űrlap — adatvédelmi checkbox szövege	Elfogadom az adatkezelési tájékoztatót	Regisztráció — űrlap	Statikus checkbox-felirat, kötelező elfogadás.
CONTENT-KAPCSOLAT-TITLE	Kapcsolat oldal — cím (H1)	Vedd fel velünk a kapcsolatot	Kapcsolat — hero/fejléc	Statikus főcím.
CONTENT-KAPCSOLAT-EYEBROW	Kapcsolat oldal — felirat	Ajánlatkérés	Kapcsolat — fejléc	Statikus rövid szöveg.
CONTENT-KAPCSOLAT-FIELD-CEGNEV	Kapcsolatfelvételi űrlap mező — Cégnév	Cégnév	Kapcsolat — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-KAPCSOLAT-FIELD-KAPCSOLATTARTO-NEVE	Kapcsolatfelvételi űrlap mező — Kapcsolattartó neve	Kapcsolattartó neve	Kapcsolat — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-KAPCSOLAT-FIELD-E-MAIL-CIM	Kapcsolatfelvételi űrlap mező — E-mail cím	E-mail cím	Kapcsolat — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-KAPCSOLAT-FIELD-TELEFONSZAM	Kapcsolatfelvételi űrlap mező — Telefonszám	Telefonszám	Kapcsolat — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-KAPCSOLAT-FIELD-KERESETT-POZICIO-UZENET	Kapcsolatfelvételi űrlap mező — Keresett pozíció, üzenet	Keresett pozíció, üzenet	Kapcsolat — űrlap	Statikus mezőcímke; az űrlap küldése inaktív (nincs backend).
CONTENT-KAPCSOLAT-SUBMIT	Kapcsolatfelvételi űrlap — gombfelirat	Ajánlatkérés elküldése	Kapcsolat — űrlap	Statikus gombfelirat, inaktív (nincs backend).
CONTENT-TERULET-EYEBROW	Területi oldal — felirat	Területi összefoglaló	Területi oldalak (mind a 11) — fejléc	Statikus rövid szöveg, minden területi aloldalon azonos.
CONTENT-TERULET-TITLE	Területi oldal — cím (H1)	{Terület neve}	Területi oldalak (mind a 11) — fejléc	Adatvezérelt: areas.json area.name — az adott terület neve kerül ide (pl. „IT”, „Business Service Center (BSC)”).
CONTENT-TERULET-BACKLINK	Területi oldal — vissza-link	← Vissza a munkaerő-piaci trendekhez	Területi oldalak (mind a 11) — fejléc alatt	Statikus link szöveg, a kezdőoldal trendek szekciójára mutat.
CONTENT-TERULET-RESULTS-TITLE	Területi oldal — kutatási eredmények cím (H2)	A terület kutatási eredményei	Területi oldalak (mind a 11) — eredmények szekció	Statikus alcím.
CONTENT-TERULET-READMORE	Területi oldal — Olvass tovább gomb	Olvass tovább	Területi oldalak (mind a 11) — összefoglaló szöveg alatt	Statikus gombfelirat, a hosszú összefoglaló szöveget nyitja ki.
AREA-BSC-NAME	Terület neve — bsc	Business Service Center (BSC)	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=bsc	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-BSC-SUMMARY	Terület összefoglaló szövege — bsc	A Business Services szektor továbbra is a hazai munkaerőpiac egyik legaktívabb és legversenyképesebb területe. A felmérésünkben résztvevő vállalatok 58%-a létszámbővítést tervez, míg 32% elsősorban a …	terulet/index.html?terulet=bsc — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 2351 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-BSC-MEDIA	Terület média típusa — bsc	video	terulet/index.html?terulet=bsc — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-PENZUGY-ES-SZAMVITEL-NAME	Terület neve — penzugy-es-szamvitel	Pénzügy, Számvitel	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=penzugy-es-szamvitel	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-PENZUGY-ES-SZAMVITEL-SUMMARY	Terület összefoglaló szövege — penzugy-es-szamvitel	A pénzügyi és számviteli munkaerőpiac az elmúlt időszakban jelentősen átalakult: a korábban jelölt vezérelt szektor fokozatosan kiegyensúlyozottabbá vált. Az álláshirdetések száma mérséklődött, miközb…	terulet/index.html?terulet=penzugy-es-szamvitel — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 2007 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-PENZUGY-ES-SZAMVITEL-MEDIA	Terület média típusa — penzugy-es-szamvitel	highlight	terulet/index.html?terulet=penzugy-es-szamvitel — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-HR-NAME	Terület neve — hr	HR	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=hr	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-HR-SUMMARY	Terület összefoglaló szövege — hr	A HR terület munkaerőpiaca 2025/2026-ban jelentős változáson ment keresztül. A korábbi évekhez képest nagyobb jelölti aktivitás volt tapasztalható, miközben a vállalatok továbbra is óvatosan tervezték…	terulet/index.html?terulet=hr — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 2381 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-HR-MEDIA	Terület média típusa — hr	video	terulet/index.html?terulet=hr — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-SALES-MARKETING-NAME	Terület neve — sales-marketing	Sales, Marketing	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=sales-marketing	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-SALES-MARKETING-SUMMARY	Terület összefoglaló szövege — sales-marketing	A Sales & Marketing munkaerőpiacot 2025-2026-ban egyszerre jellemezte az óvatosság és a folyamatos mozgás. Bár a vállalatok többsége nem jelentős létszámbővítésben gondolkodik, a megfelelő üzleti ered…	terulet/index.html?terulet=sales-marketing — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 2205 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-SALES-MARKETING-MEDIA	Terület média típusa — sales-marketing	video	terulet/index.html?terulet=sales-marketing — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-OFFICE-SUPPORT-UGYFELSZOLGALAT-NAME	Terület neve — office-support-ugyfelszolgalat	Ügyfélszolgálat, Adminisztráció	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=office-support-ugyfelszolgalat	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-OFFICE-SUPPORT-UGYFELSZOLGALAT-SUMMARY	Terület összefoglaló szövege — office-support-ugyfelszolgalat	Az Office Support és ügyfélszolgálat területen 2025-2026-ban egyszerre volt jelen a magas munkáltatói és munkavállalói aktivitás. Az elmúlt évben több nyitott pozíció jelent meg a piacon, miközben a j…	terulet/index.html?terulet=office-support-ugyfelszolgalat — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 2095 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-OFFICE-SUPPORT-UGYFELSZOLGALAT-MEDIA	Terület média típusa — office-support-ugyfelszolgalat	highlight	terulet/index.html?terulet=office-support-ugyfelszolgalat — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-LOGISZTIKA-ES-SZALLITAS-NAME	Terület neve — logisztika-es-szallitas	Logisztika, Szállítás	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=logisztika-es-szallitas	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-LOGISZTIKA-ES-SZALLITAS-SUMMARY	Terület összefoglaló szövege — logisztika-es-szallitas	A logisztikai és ellátási lánc szektor továbbra is kihívásokkal teli, ugyanakkor stabilizálódó környezetben működött az idei évben. A vállalatok fókuszában egyszerre jelent meg a költséghatékonyság, a…	terulet/index.html?terulet=logisztika-es-szallitas — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 2339 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-LOGISZTIKA-ES-SZALLITAS-MEDIA	Terület média típusa — logisztika-es-szallitas	video	terulet/index.html?terulet=logisztika-es-szallitas — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-GYARTAS-TERMELES-MERNOKSEG-NAME	Terület neve — gyartas-termeles-mernokseg	Gyártás, Termelés, Mérnökség	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=gyartas-termeles-mernokseg	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-GYARTAS-TERMELES-MERNOKSEG-SUMMARY	Terület összefoglaló szövege — gyartas-termeles-mernokseg	A mérnöki és gyártási szektor 2026-ban a korábbi évek bizonytalanságait követően fokozatosan stabilizálódik. A vállalatok közel fele valamilyen mértékű létszámbővítést tervez a következő év során, köz…	terulet/index.html?terulet=gyartas-termeles-mernokseg — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 1898 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-GYARTAS-TERMELES-MERNOKSEG-MEDIA	Terület média típusa — gyartas-termeles-mernokseg	video	terulet/index.html?terulet=gyartas-termeles-mernokseg — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-EPITOIPAR-INGATLAN-NAME	Terület neve — epitoipar-ingatlan	Építőipar, Ingatlan	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=epitoipar-ingatlan	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-EPITOIPAR-INGATLAN-SUMMARY	Terület összefoglaló szövege — epitoipar-ingatlan	A 2025-ös évet a visszafogott beruházások és az elhalasztott projektek jellemezték. A vállalatok főként a kulcspozíciók pótlására koncentráltak, a létszámbővítéssel pedig kivártak. 2026-ra már kedvező…	terulet/index.html?terulet=epitoipar-ingatlan — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 2176 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-EPITOIPAR-INGATLAN-MEDIA	Terület média típusa — epitoipar-ingatlan	highlight	terulet/index.html?terulet=epitoipar-ingatlan — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-PHARMA-LIFE-SCIENCES-NAME	Terület neve — pharma-life-sciences	Pharma, Life Sciences	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=pharma-life-sciences	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
AREA-PHARMA-LIFE-SCIENCES-SUMMARY	Terület összefoglaló szövege — pharma-life-sciences	A gyógyszeripar és élettudományok munkaerőpiacát 2026-ban elsősorban az óvatosság és a kivárás jellemzik. Az idei évben a jelöltek alaposabb mérlegelés után pályáznak új pozíciókra, miközben a vállala…	terulet/index.html?terulet=pharma-life-sciences — összefoglaló szövegblokk	Adatvezérelt: data/areas.json areas[].summary. Teljes hossz: 2459 karakter (itt csonkolva megjelenítve). Típus: hosszú, szabad szöveg.
AREA-PHARMA-LIFE-SCIENCES-MEDIA	Terület média típusa — pharma-life-sciences	highlight	terulet/index.html?terulet=pharma-life-sciences — az összefoglaló melletti média doboz	Adatvezérelt: data/areas.json areas[].media. Típus: „video” (videó placeholder) vagy „highlight” (kiemelt idézetdoboz) — melyik jelenik meg.
AREA-IT-NAME	Terület neve — it	IT	Kezdőoldal (csempe) + Piaci trendek terulet/index.html?terulet=it	Adatvezérelt: data/areas.json areas[].name. Ez a Piaci trendek oldalak saját területi elnevezése (a Bérek oldal szűrőjétől eltérő, önálló lista).
